Name,Defected
/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/admin_bans.php,yes
/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/admin_categories.php,yes
/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/admin_censoring.php,no
/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/admin_forums.php,yes
/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/admin_groups.php,yes
/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/admin_index.php,no
/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/admin_loader.php,yes
/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/admin_maintenance.php,no
/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/admin_options.php,yes
/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/admin_permissions.php,no
/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/admin_reports.php,no
/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/admin_statistics.php,no
/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/admin_users.php,yes
/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/db_update.php,yes
/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/delete.php,yes
/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/edit.php,yes
/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/footer.php,no
/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/header.php,no
/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/help.php,no
/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/include/common_admin.php,no
/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/index.php,no
/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/install.php,no
/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/login.php,no
/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/misc.php,yes
/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/moderate.php,yes
/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/profile.php,yes
/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/register.php,yes
/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/search.php,no
/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/userlist.php,no
/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/viewforum.php,no
/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/viewtopic.php,no
