Name,Defected
/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/themes/default/404.php,yes
/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/themes/default/album.php,yes
/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/themes/default/archive.php,yes
/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/themes/default/contact.php,yes
/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/themes/default/favorites.php,yes
/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/themes/default/functions.php,yes
/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/themes/default/image.php,yes
/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/themes/default/index.php,yes
/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/themes/default/password.php,yes
/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/themes/default/register.php,yes
/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/themes/default/search.php,yes
/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/themes/default/slideshow.php,yes
/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/themes/effervescence_plus/404.php,yes
/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/themes/effervescence_plus/album.php,yes
/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/themes/effervescence_plus/archive.php,yes
/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/themes/effervescence_plus/colorbox/functions.php,yes
/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/themes/effervescence_plus/contact.php,yes
/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/themes/effervescence_plus/favorites.php,yes
