Name,Defected
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/admin.php,yes
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/aggregates.php,yes
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/ajax-ac-insert.php,yes
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/all_db.php,yes
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/browser.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/build_tests.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/casts.php,yes
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/classes/ArrayRecordSet.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/classes/Gui.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/classes/Misc.php,yes
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/classes/Reports.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/classes/class.select.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/classes/database/ADODB_base.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/classes/database/Connection.php,yes
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/classes/database/Postgres74.php,yes
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/classes/database/Postgres80.php,yes
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/classes/database/Postgres81.php,yes
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/classes/database/Postgres82.php,yes
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/classes/database/Postgres83.php,yes
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/classes/database/Postgres84.php,yes
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/classes/plugins/Plugin.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/classes/plugins/Slony.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/colproperties.php,yes
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/constraints.php,yes
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/conversions.php,yes
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/database.php,yes
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/dataimport.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/dbexport.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/display.php,yes
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/domains.php,yes
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/fulltext.php,yes
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/functions.php,yes
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/groups.php,yes
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/help.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/help/PostgresDoc74.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/help/PostgresDoc80.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/help/PostgresDoc81.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/help/PostgresDoc82.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/help/PostgresDoc83.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/help/PostgresDoc84.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/help/PostgresDoc90.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/history.php,yes
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/index.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/indexes.php,yes
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/info.php,yes
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/intro.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/lang/arabic.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/lang/catalan.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/lang/chinese-utf8-zh_CN.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/lang/chinese-utf8-zh_TW.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/lang/czech.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/lang/english.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/lang/galician.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/lang/german.php,yes
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/lang/hebrew.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/lang/hungarian.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/lang/polish.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/lang/recoded/afrikaans.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/lang/recoded/arabic.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/lang/recoded/catalan.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/lang/recoded/chinese-sim.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/lang/recoded/chinese-tr.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/lang/recoded/chinese-utf8-zh_CN.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/lang/recoded/chinese-utf8-zh_TW.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/lang/recoded/czech.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/lang/recoded/danish.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/lang/recoded/dutch.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/lang/recoded/english.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/lang/recoded/french.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/lang/recoded/galician.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/lang/recoded/german.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/lang/recoded/greek.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/lang/recoded/hebrew.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/lang/recoded/hungarian.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/lang/recoded/italian.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/lang/recoded/japanese.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/lang/recoded/mongol.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/lang/recoded/polish.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/lang/recoded/portuguese-br.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/lang/recoded/portuguese-pt.php,no
/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/lang/recoded/romanian.php,no
