Name,Defected
/Users/sbicer/Desktop/akademik/drupal/drupal-6.16/cron.php,no
/Users/sbicer/Desktop/akademik/drupal/drupal-6.16/includes/actions.inc,yes
/Users/sbicer/Desktop/akademik/drupal/drupal-6.16/includes/batch.inc,yes
/Users/sbicer/Desktop/akademik/drupal/drupal-6.16/includes/bootstrap.inc,yes
/Users/sbicer/Desktop/akademik/drupal/drupal-6.16/includes/cache-install.inc,no
/Users/sbicer/Desktop/akademik/drupal/drupal-6.16/includes/cache.inc,yes
/Users/sbicer/Desktop/akademik/drupal/drupal-6.16/includes/common.inc,yes
/Users/sbicer/Desktop/akademik/drupal/drupal-6.16/includes/database.inc,yes
/Users/sbicer/Desktop/akademik/drupal/drupal-6.16/includes/database.mysql-common.inc,no
/Users/sbicer/Desktop/akademik/drupal/drupal-6.16/includes/database.mysql.inc,no
/Users/sbicer/Desktop/akademik/drupal/drupal-6.16/includes/database.mysqli.inc,no
/Users/sbicer/Desktop/akademik/drupal/drupal-6.16/includes/database.pgsql.inc,no
/Users/sbicer/Desktop/akademik/drupal/drupal-6.16/includes/file.inc,yes
/Users/sbicer/Desktop/akademik/drupal/drupal-6.16/includes/form.inc,yes
/Users/sbicer/Desktop/akademik/drupal/drupal-6.16/includes/image.gd.inc,no
/Users/sbicer/Desktop/akademik/drupal/drupal-6.16/includes/image.inc,yes
/Users/sbicer/Desktop/akademik/drupal/drupal-6.16/includes/install.inc,yes
/Users/sbicer/Desktop/akademik/drupal/drupal-6.16/includes/install.mysql.inc,no
/Users/sbicer/Desktop/akademik/drupal/drupal-6.16/includes/install.mysqli.inc,no
/Users/sbicer/Desktop/akademik/drupal/drupal-6.16/includes/install.pgsql.inc,no
/Users/sbicer/Desktop/akademik/drupal/drupal-6.16/includes/language.inc,yes
/Users/sbicer/Desktop/akademik/drupal/drupal-6.16/includes/lock.inc,yes
/Users/sbicer/Desktop/akademik/drupal/drupal-6.16/includes/mail.inc,yes
/Users/sbicer/Desktop/akademik/drupal/drupal-6.16/includes/menu.inc,yes
/Users/sbicer/Desktop/akademik/drupal/drupal-6.16/includes/module.inc,yes
/Users/sbicer/Desktop/akademik/drupal/drupal-6.16/includes/pager.inc,yes
/Users/sbicer/Desktop/akademik/drupal/drupal-6.16/includes/path.inc,yes
/Users/sbicer/Desktop/akademik/drupal/drupal-6.16/includes/session.inc,yes
/Users/sbicer/Desktop/akademik/drupal/drupal-6.16/includes/tablesort.inc,yes
/Users/sbicer/Desktop/akademik/drupal/drupal-6.16/includes/theme.inc,yes
/Users/sbicer/Desktop/akademik/drupal/drupal-6.16/includes/theme.maintenance.inc,yes
/Users/sbicer/Desktop/akademik/drupal/drupal-6.16/includes/unicode.inc,yes
/Users/sbicer/Desktop/akademik/drupal/drupal-6.16/includes/xmlrpc.inc,yes
/Users/sbicer/Desktop/akademik/drupal/drupal-6.16/includes/xmlrpcs.inc,yes
/Users/sbicer/Desktop/akademik/drupal/drupal-6.16/index.php,no
/Users/sbicer/Desktop/akademik/drupal/drupal-6.16/install.php,yes
/Users/sbicer/Desktop/akademik/drupal/drupal-6.16/modules/aggregator/aggregator-feed-source.tpl.php,no
/Users/sbicer/Desktop/akademik/drupal/drupal-6.16/modules/aggregator/aggregator-item.tpl.php,no
/Users/sbicer/Desktop/akademik/drupal/drupal-6.16/modules/aggregator/aggregator-summary-item.tpl.php,no
/Users/sbicer/Desktop/akademik/drupal/drupal-6.16/modules/aggregator/aggregator-summary-items.tpl.php,yes
/Users/sbicer/Desktop/akademik/drupal/drupal-6.16/modules/aggregator/aggregator-wrapper.tpl.php,no
/Users/sbicer/Desktop/akademik/drupal/drupal-6.16/modules/aggregator/aggregator.admin.inc,yes
/Users/sbicer/Desktop/akademik/drupal/drupal-6.16/modules/aggregator/aggregator.install,yes
/Users/sbicer/Desktop/akademik/drupal/drupal-6.16/modules/aggregator/aggregator.module,yes
