Name,Defected
/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/admin/common-js.php,no
/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/admin/common.php,no
/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/admin/copyright.php,no
/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/admin/custom-fields-js.php,no
/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/admin/custom-fields.php,no
/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/admin/editor-js.php,yes
/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/admin/extending.php,no
/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/admin/file-upload-js.php,yes
/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/admin/file-upload.php,no
/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/admin/footer.php,no
/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/admin/form-js.php,no
/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/admin/header.php,no
/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/admin/index.php,yes
/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/admin/login.php,no
/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/admin/manage-comments.php,yes
/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/admin/manage-medias.php,yes
/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/admin/manage-metas.php,no
/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/admin/manage-pages.php,yes
/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/admin/manage-posts.php,no
/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/admin/manage-users.php,no
/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/admin/media.php,yes
/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/admin/menu.php,no
/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/admin/options-discussion.php,yes
/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/admin/options-general.php,yes
/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/admin/options-permalink.php,no
/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/admin/options-plugin.php,no
/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/admin/options-reading.php,no
/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/admin/options-theme.php,no
/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/admin/page-title.php,no
/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/admin/plugins.php,no
/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/admin/profile.php,yes
/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/admin/register.php,no
