Name,Defected
phpmyadmin-RELEASE_3_5_0/browse_foreigners.php,yes
phpmyadmin-RELEASE_3_5_0/bs_disp_as_mime_type.php,no
phpmyadmin-RELEASE_3_5_0/bs_play_media.php,no
phpmyadmin-RELEASE_3_5_0/changelog.php,yes
phpmyadmin-RELEASE_3_5_0/chk_rel.php,no
phpmyadmin-RELEASE_3_5_0/config.sample.inc.php,no
phpmyadmin-RELEASE_3_5_0/db_create.php,yes
phpmyadmin-RELEASE_3_5_0/db_datadict.php,no
phpmyadmin-RELEASE_3_5_0/db_events.php,no
phpmyadmin-RELEASE_3_5_0/db_export.php,yes
phpmyadmin-RELEASE_3_5_0/db_import.php,yes
phpmyadmin-RELEASE_3_5_0/db_operations.php,yes
phpmyadmin-RELEASE_3_5_0/db_printview.php,no
phpmyadmin-RELEASE_3_5_0/db_qbe.php,yes
phpmyadmin-RELEASE_3_5_0/db_routines.php,no
phpmyadmin-RELEASE_3_5_0/db_search.php,no
phpmyadmin-RELEASE_3_5_0/db_sql.php,yes
phpmyadmin-RELEASE_3_5_0/db_structure.php,yes
phpmyadmin-RELEASE_3_5_0/db_tracking.php,no
phpmyadmin-RELEASE_3_5_0/db_triggers.php,no
phpmyadmin-RELEASE_3_5_0/enum_editor.php,yes
phpmyadmin-RELEASE_3_5_0/examples/config.manyhosts.inc.php,no
phpmyadmin-RELEASE_3_5_0/examples/openid.php,no
phpmyadmin-RELEASE_3_5_0/examples/signon-script.php,no
phpmyadmin-RELEASE_3_5_0/examples/signon.php,no
phpmyadmin-RELEASE_3_5_0/export.php,yes
phpmyadmin-RELEASE_3_5_0/file_echo.php,no
phpmyadmin-RELEASE_3_5_0/gis_data_editor.php,no
phpmyadmin-RELEASE_3_5_0/import.php,yes
phpmyadmin-RELEASE_3_5_0/import_status.php,no
phpmyadmin-RELEASE_3_5_0/index.php,yes
phpmyadmin-RELEASE_3_5_0/js/get_image.js.php,no
phpmyadmin-RELEASE_3_5_0/js/messages.php,yes
phpmyadmin-RELEASE_3_5_0/libraries/Advisor.class.php,no
phpmyadmin-RELEASE_3_5_0/libraries/Config.class.php,yes
phpmyadmin-RELEASE_3_5_0/libraries/Error.class.php,no
phpmyadmin-RELEASE_3_5_0/libraries/Error_Handler.class.php,yes
phpmyadmin-RELEASE_3_5_0/libraries/File.class.php,yes
phpmyadmin-RELEASE_3_5_0/libraries/Index.class.php,yes
phpmyadmin-RELEASE_3_5_0/libraries/List.class.php,no
phpmyadmin-RELEASE_3_5_0/libraries/List_Database.class.php,no
phpmyadmin-RELEASE_3_5_0/libraries/Message.class.php,no
phpmyadmin-RELEASE_3_5_0/libraries/PDF.class.php,no
phpmyadmin-RELEASE_3_5_0/libraries/PMA.php,no
phpmyadmin-RELEASE_3_5_0/libraries/Partition.class.php,no
phpmyadmin-RELEASE_3_5_0/libraries/RecentTable.class.php,no
phpmyadmin-RELEASE_3_5_0/libraries/StorageEngine.class.php,no
phpmyadmin-RELEASE_3_5_0/libraries/Table.class.php,yes
phpmyadmin-RELEASE_3_5_0/libraries/Theme.class.php,yes
phpmyadmin-RELEASE_3_5_0/libraries/Theme_Manager.class.php,yes
phpmyadmin-RELEASE_3_5_0/libraries/Tracker.class.php,no
phpmyadmin-RELEASE_3_5_0/libraries/auth/config.auth.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/auth/cookie.auth.lib.php,yes
phpmyadmin-RELEASE_3_5_0/libraries/auth/http.auth.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/auth/signon.auth.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/auth/swekey/authentication.inc.php,no
phpmyadmin-RELEASE_3_5_0/libraries/auth/swekey/swekey.auth.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/auth/swekey/swekey.php,no
phpmyadmin-RELEASE_3_5_0/libraries/bfShapeFiles/ShapeFile.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/blobstreaming.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/blowfish.php,no
phpmyadmin-RELEASE_3_5_0/libraries/bookmark.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/build_html_for_db.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/charset_conversion.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/check_user_privileges.lib.php,yes
phpmyadmin-RELEASE_3_5_0/libraries/cleanup.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/common.inc.php,yes
phpmyadmin-RELEASE_3_5_0/libraries/common.lib.php,yes
phpmyadmin-RELEASE_3_5_0/libraries/config.default.php,yes
phpmyadmin-RELEASE_3_5_0/libraries/config.values.php,yes
phpmyadmin-RELEASE_3_5_0/libraries/config/ConfigFile.class.php,no
phpmyadmin-RELEASE_3_5_0/libraries/config/Form.class.php,no
phpmyadmin-RELEASE_3_5_0/libraries/config/FormDisplay.class.php,no
phpmyadmin-RELEASE_3_5_0/libraries/config/FormDisplay.tpl.php,no
phpmyadmin-RELEASE_3_5_0/libraries/config/config_functions.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/config/messages.inc.php,no
phpmyadmin-RELEASE_3_5_0/libraries/config/setup.forms.php,no
phpmyadmin-RELEASE_3_5_0/libraries/config/user_preferences.forms.php,no
phpmyadmin-RELEASE_3_5_0/libraries/config/validate.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/core.lib.php,yes
phpmyadmin-RELEASE_3_5_0/libraries/data_dictionary_relations.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/data_drizzle.inc.php,no
phpmyadmin-RELEASE_3_5_0/libraries/data_mysql.inc.php,no
phpmyadmin-RELEASE_3_5_0/libraries/database_interface.lib.php,yes
phpmyadmin-RELEASE_3_5_0/libraries/db_common.inc.php,no
phpmyadmin-RELEASE_3_5_0/libraries/db_info.inc.php,yes
phpmyadmin-RELEASE_3_5_0/libraries/db_links.inc.php,yes
phpmyadmin-RELEASE_3_5_0/libraries/db_structure.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/db_table_exists.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/dbi/drizzle-wrappers.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/dbi/drizzle.dbi.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/dbi/mysql.dbi.lib.php,yes
phpmyadmin-RELEASE_3_5_0/libraries/dbi/mysqli.dbi.lib.php,yes
phpmyadmin-RELEASE_3_5_0/libraries/display_change_password.lib.php,yes
phpmyadmin-RELEASE_3_5_0/libraries/display_create_database.lib.php,yes
phpmyadmin-RELEASE_3_5_0/libraries/display_create_table.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/display_export.lib.php,yes
phpmyadmin-RELEASE_3_5_0/libraries/display_import.lib.php,yes
phpmyadmin-RELEASE_3_5_0/libraries/display_import_ajax.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/display_select_lang.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/display_tbl.lib.php,yes
phpmyadmin-RELEASE_3_5_0/libraries/engines/bdb.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/engines/berkeleydb.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/engines/binlog.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/engines/innobase.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/engines/innodb.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/engines/memory.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/engines/merge.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/engines/mrg_myisam.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/engines/myisam.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/engines/ndbcluster.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/engines/pbms.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/engines/pbxt.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/error.inc.php,no
phpmyadmin-RELEASE_3_5_0/libraries/export/codegen.php,no
phpmyadmin-RELEASE_3_5_0/libraries/export/csv.php,yes
phpmyadmin-RELEASE_3_5_0/libraries/export/excel.php,no
phpmyadmin-RELEASE_3_5_0/libraries/export/htmlword.php,yes
phpmyadmin-RELEASE_3_5_0/libraries/export/json.php,no
phpmyadmin-RELEASE_3_5_0/libraries/export/latex.php,yes
phpmyadmin-RELEASE_3_5_0/libraries/export/mediawiki.php,no
phpmyadmin-RELEASE_3_5_0/libraries/export/ods.php,no
phpmyadmin-RELEASE_3_5_0/libraries/export/odt.php,yes
phpmyadmin-RELEASE_3_5_0/libraries/export/pdf.php,no
phpmyadmin-RELEASE_3_5_0/libraries/export/php_array.php,no
phpmyadmin-RELEASE_3_5_0/libraries/export/sql.php,yes
phpmyadmin-RELEASE_3_5_0/libraries/export/texytext.php,no
phpmyadmin-RELEASE_3_5_0/libraries/export/xml.php,no
phpmyadmin-RELEASE_3_5_0/libraries/export/yaml.php,no
phpmyadmin-RELEASE_3_5_0/libraries/file_listing.php,no
phpmyadmin-RELEASE_3_5_0/libraries/footer.inc.php,no
phpmyadmin-RELEASE_3_5_0/libraries/gis/pma_gis_factory.php,no
phpmyadmin-RELEASE_3_5_0/libraries/gis/pma_gis_geometry.php,no
phpmyadmin-RELEASE_3_5_0/libraries/gis/pma_gis_geometrycollection.php,no
phpmyadmin-RELEASE_3_5_0/libraries/gis/pma_gis_linestring.php,no
phpmyadmin-RELEASE_3_5_0/libraries/gis/pma_gis_multilinestring.php,no
phpmyadmin-RELEASE_3_5_0/libraries/gis/pma_gis_multipoint.php,no
phpmyadmin-RELEASE_3_5_0/libraries/gis/pma_gis_multipolygon.php,no
phpmyadmin-RELEASE_3_5_0/libraries/gis/pma_gis_point.php,no
phpmyadmin-RELEASE_3_5_0/libraries/gis/pma_gis_polygon.php,no
phpmyadmin-RELEASE_3_5_0/libraries/gis/pma_gis_visualization.php,no
phpmyadmin-RELEASE_3_5_0/libraries/gis_visualization.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/grab_globals.lib.php,yes
phpmyadmin-RELEASE_3_5_0/libraries/header.inc.php,no
phpmyadmin-RELEASE_3_5_0/libraries/header_http.inc.php,no
phpmyadmin-RELEASE_3_5_0/libraries/header_meta_style.inc.php,yes
phpmyadmin-RELEASE_3_5_0/libraries/header_printview.inc.php,yes
phpmyadmin-RELEASE_3_5_0/libraries/header_scripts.inc.php,no
phpmyadmin-RELEASE_3_5_0/libraries/iconv_wrapper.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/import.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/import/csv.php,no
phpmyadmin-RELEASE_3_5_0/libraries/import/docsql.php,yes
phpmyadmin-RELEASE_3_5_0/libraries/import/ldi.php,no
phpmyadmin-RELEASE_3_5_0/libraries/import/ods.php,yes
phpmyadmin-RELEASE_3_5_0/libraries/import/shp.php,no
phpmyadmin-RELEASE_3_5_0/libraries/import/sql.php,yes
phpmyadmin-RELEASE_3_5_0/libraries/import/upload/apc.php,no
phpmyadmin-RELEASE_3_5_0/libraries/import/upload/noplugin.php,no
phpmyadmin-RELEASE_3_5_0/libraries/import/upload/uploadprogress.php,no
phpmyadmin-RELEASE_3_5_0/libraries/import/xml.php,no
phpmyadmin-RELEASE_3_5_0/libraries/information_schema_relations.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/ip_allow_deny.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/js_escape.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/kanji-encoding.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/logging.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/mime.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/mult_submits.inc.php,no
phpmyadmin-RELEASE_3_5_0/libraries/mysql_charsets.lib.php,yes
phpmyadmin-RELEASE_3_5_0/libraries/navigation_header.inc.php,yes
phpmyadmin-RELEASE_3_5_0/libraries/ob.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/opendocument.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/parse_analyze.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/php-gettext/gettext.php,no
phpmyadmin-RELEASE_3_5_0/libraries/php-gettext/streams.php,no
phpmyadmin-RELEASE_3_5_0/libraries/plugin_interface.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/pmd_common.php,no
phpmyadmin-RELEASE_3_5_0/libraries/relation.lib.php,yes
phpmyadmin-RELEASE_3_5_0/libraries/relation_cleanup.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/replication.inc.php,no
phpmyadmin-RELEASE_3_5_0/libraries/replication_gui.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/rte/rte_events.lib.php,yes
phpmyadmin-RELEASE_3_5_0/libraries/rte/rte_export.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/rte/rte_footer.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/rte/rte_list.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/rte/rte_main.inc.php,no
phpmyadmin-RELEASE_3_5_0/libraries/rte/rte_routines.lib.php,yes
phpmyadmin-RELEASE_3_5_0/libraries/rte/rte_triggers.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/rte/rte_words.lib.php,no
phpmyadmin-RELEASE_3_5_0/libraries/sanitizing.lib.php,yes
phpmyadmin-RELEASE_3_5_0/libraries/schema/Dia_Relation_Schema.class.php,no
phpmyadmin-RELEASE_3_5_0/libraries/schema/Eps_Relation_Schema.class.php,no
phpmyadmin-RELEASE_3_5_0/libraries/schema/Export_Relation_Schema.class.php,no
