Name,Defected
/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/administrator/components/com_admin/admin.php,yes
/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/administrator/components/com_admin/controller.php,no
/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/administrator/components/com_admin/controllers/profile.php,yes
/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/administrator/components/com_admin/helpers/html/directory.php,yes
/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/administrator/components/com_admin/helpers/html/phpsetting.php,yes
/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/administrator/components/com_admin/helpers/html/system.php,yes
/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/administrator/components/com_admin/models/help.php,yes
/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/administrator/components/com_admin/models/profile.php,yes
/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/administrator/components/com_admin/models/sysinfo.php,yes
/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/administrator/components/com_admin/script.php,yes
/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/administrator/components/com_admin/views/help/tmpl/default.php,yes
/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/administrator/components/com_admin/views/help/view.html.php,no
/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/administrator/components/com_admin/views/profile/tmpl/edit.php,yes
/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/administrator/components/com_admin/views/profile/view.html.php,no
/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/administrator/components/com_admin/views/sysinfo/tmpl/default.php,no
/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/administrator/components/com_admin/views/sysinfo/tmpl/default_config.php,no
/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/administrator/components/com_admin/views/sysinfo/tmpl/default_directory.php,no
/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/administrator/components/com_admin/views/sysinfo/tmpl/default_phpinfo.php,no
/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/administrator/components/com_admin/views/sysinfo/tmpl/default_phpsettings.php,no
/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/administrator/components/com_admin/views/sysinfo/tmpl/default_system.php,no
/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/administrator/components/com_admin/views/sysinfo/view.html.php,no
/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/administrator/components/com_banners/banners.php,yes
/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/administrator/components/com_banners/controller.php,no
/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/administrator/components/com_banners/controllers/banner.php,no
/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/administrator/components/com_banners/controllers/banners.php,yes
/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/administrator/components/com_banners/controllers/client.php,no
/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/administrator/components/com_banners/controllers/clients.php,no
/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/administrator/components/com_banners/controllers/tracks.php,no
/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/administrator/components/com_banners/controllers/tracks.raw.php,no
/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/administrator/components/com_banners/helpers/banners.php,yes
/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/administrator/components/com_banners/helpers/html/banner.php,yes
/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/administrator/components/com_banners/models/banner.php,yes
/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/administrator/components/com_banners/models/banners.php,yes
/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/administrator/components/com_banners/models/client.php,no
/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/administrator/components/com_banners/models/clients.php,yes
/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/administrator/components/com_banners/models/download.php,no
/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/administrator/components/com_banners/models/fields/bannerclient.php,yes
/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/administrator/components/com_banners/models/fields/clicks.php,no
/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/administrator/components/com_banners/models/fields/impmade.php,no
/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/administrator/components/com_banners/models/fields/imptotal.php,no
