Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFile,CountDeclFunction,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountPath,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/models/featured.php",2,2,2,1,20,3,15,2,1,,4,142,0,0,142,19,0,0,19,70,0,70,53,0,0,53,1,47,6,0,6,41,0,41,1,1,1,1,3,3,1,0.76,9,9,11,4
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/models/form.php",4,4,4,1,36,6,25,4,1,,3,156,0,0,156,24,0,0,24,83,0,83,49,0,0,49,1,51,4,0,4,47,0,47,1,1,1,1,10,10,2,0.59,12,12,14,3
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/models/forms/article.xml",0,0,0,0,0,0,0,0,0,,0,340,0,0,0,23,0,0,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/models/forms/index.html",0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/models/index.html",0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/router.php",23,23,30,11,188,27,149,12,0,,2,404,0,0,404,57,0,0,57,301,0,301,46,0,0,46,1,163,2,0,2,161,0,161,1,1,1,1,30,30,4,0.15,47,47,61,22
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/archive/index.html",0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/archive/metadata.xml",0,0,0,0,0,0,0,0,0,,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/archive/tmpl/default.php",0,0,0,0,0,0,0,0,0,,0,45,0,0,45,6,0,0,6,32,0,32,7,0,0,7,4,15,0,0,0,15,0,15,3,3,3,1,3,3,1,0.22,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/archive/tmpl/default.xml",0,0,0,0,0,0,0,0,0,,0,221,0,0,0,25,0,0,0,193,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/archive/tmpl/default_items.php",0,0,0,0,0,0,0,0,0,,0,190,0,0,190,11,0,0,11,172,0,172,7,0,0,7,299269,67,0,0,0,67,0,67,27,27,44,1,27,27,5,0.04,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/archive/tmpl/index.html",0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/archive/view.html.php",7,7,7,1,66,7,55,3,1,,2,165,0,0,165,22,0,0,22,119,0,119,24,0,0,24,1,59,7,0,7,52,0,52,1,1,1,1,8,8,2,0.20,14,14,14,2
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/article/index.html",0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/article/metadata.xml",0,0,0,0,0,0,0,0,0,,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/article/tmpl/default.php",0,0,0,0,0,0,0,0,0,,0,294,0,0,294,16,0,0,16,270,0,270,11,0,0,11,999999999,138,0,0,0,138,0,138,58,58,108,1,58,58,5,0.04,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/article/tmpl/default.xml",0,0,0,0,0,0,0,0,0,,0,264,0,0,0,27,0,0,0,234,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/article/tmpl/default_links.php",0,0,0,0,0,0,0,0,0,,0,79,0,0,79,9,0,0,9,54,0,54,16,0,0,16,12,27,0,0,0,27,0,27,9,7,12,4,9,7,3,0.30,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/article/tmpl/index.html",0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/article/view.html.php",17,17,24,2,126,18,94,14,1,,2,288,0,0,288,44,0,0,44,198,0,198,46,0,0,46,1,117,8,0,8,109,0,109,1,1,1,1,20,20,3,0.23,35,35,48,4
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/categories/index.html",0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/categories/tmpl/default.php",0,0,0,0,0,0,0,0,0,,0,17,0,0,17,2,0,0,2,8,0,8,7,0,0,7,1,5,0,0,0,5,0,5,1,1,1,1,1,1,0,0.88,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/categories/tmpl/default.xml",0,0,0,0,0,0,0,0,0,,0,626,0,0,0,75,0,0,0,549,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/categories/tmpl/default_items.php",0,0,0,0,0,0,0,0,0,,0,63,0,0,63,4,0,0,4,52,0,52,7,0,0,7,51,29,0,0,0,29,0,29,10,10,13,1,10,10,5,0.13,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/categories/tmpl/index.html",0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/categories/view.html.php",6,6,6,2,44,6,35,2,1,,2,124,0,0,124,19,0,0,19,79,0,79,26,0,0,26,1,47,6,0,6,41,0,41,1,1,1,1,8,8,1,0.33,12,12,12,5
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/category/index.html",0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/category/metadata.xml",0,0,0,0,0,0,0,0,0,,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/category/tmpl/blog.php",0,0,0,0,0,0,0,0,0,,0,112,0,0,112,7,0,0,7,98,0,98,7,0,0,7,19440,53,0,0,0,53,0,53,21,21,28,1,21,21,3,0.07,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/category/tmpl/blog.xml",0,0,0,0,0,0,0,0,0,,0,502,0,0,0,57,0,0,0,443,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/category/tmpl/blog_children.php",0,0,0,0,0,0,0,0,0,,0,81,0,0,81,9,0,0,9,65,0,65,7,0,0,7,147,38,0,0,0,38,0,38,14,14,17,1,14,14,5,0.11,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/category/tmpl/blog_item.php",0,0,0,0,0,0,0,0,0,,0,88,0,0,88,17,0,0,17,63,0,63,9,0,0,9,704,42,0,0,0,42,0,42,13,13,20,1,13,13,3,0.14,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/category/tmpl/blog_links.php",0,0,0,0,0,0,0,0,0,,0,25,0,0,25,3,0,0,3,15,0,15,7,0,0,7,2,4,0,0,0,4,0,4,2,2,2,1,2,2,1,0.47,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/category/tmpl/default.php",0,0,0,0,0,0,0,0,0,,0,23,0,0,23,5,0,0,5,11,0,11,7,0,0,7,1,6,0,0,0,6,0,6,1,1,1,1,1,1,0,0.64,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/category/tmpl/default.xml",0,0,0,0,0,0,0,0,0,,0,483,0,0,0,50,0,0,0,431,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/category/tmpl/default_articles.php",0,0,0,0,0,0,0,0,0,,0,208,0,0,208,16,0,0,16,183,0,183,11,0,0,11,2525664,80,0,0,0,80,0,80,33,33,39,4,33,33,5,0.06,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/category/tmpl/default_children.php",0,0,0,0,0,0,0,0,0,,0,82,0,0,82,9,0,0,9,66,0,66,7,0,0,7,147,38,0,0,0,38,0,38,14,14,16,1,14,14,5,0.11,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/category/tmpl/index.html",0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/category/view.feed.php",9,9,11,1,68,12,46,10,1,,1,89,0,0,89,14,0,0,14,51,0,51,24,0,0,24,1,37,2,0,2,35,0,35,1,1,1,1,9,9,2,0.47,9,9,11,1
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/category/view.html.php",18,18,25,3,139,24,101,13,1,,2,321,0,0,321,60,0,0,60,217,0,217,44,0,0,44,1,140,12,0,12,128,0,128,1,1,1,1,19,19,2,0.20,36,36,51,6
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/featured/index.html",0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/featured/metadata.xml",0,0,0,0,0,0,0,0,0,,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/featured/tmpl/default.php",0,0,0,0,0,0,0,0,0,,0,96,0,0,96,15,0,0,15,72,0,72,9,0,0,9,216,37,0,0,0,37,0,37,13,13,15,1,13,13,3,0.12,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/featured/tmpl/default.xml",0,0,0,0,0,0,0,0,0,,0,377,0,0,0,39,0,0,0,337,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/featured/tmpl/default_item.php",0,0,0,0,0,0,0,0,0,,0,269,0,0,269,36,0,0,36,225,0,225,9,0,0,9,999999999,115,0,0,0,115,0,115,48,48,73,1,48,48,4,0.04,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/featured/tmpl/default_links.php",0,0,0,0,0,0,0,0,0,,0,19,0,0,19,1,0,0,1,11,0,11,7,0,0,7,2,4,0,0,0,4,0,4,2,2,2,1,2,2,1,0.64,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/featured/tmpl/index.html",0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/featured/view.feed.php",10,10,12,1,74,11,53,12,1,,1,95,0,0,95,13,0,0,13,58,0,58,26,0,0,26,1,41,2,0,2,39,0,39,1,1,1,1,10,10,3,0.45,10,10,12,1
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/featured/view.html.php",10,10,12,1,83,15,59,9,1,,2,213,0,0,213,41,0,0,41,132,0,132,40,0,0,40,1,88,11,0,11,77,0,77,1,1,1,1,12,12,2,0.30,21,21,24,2
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/form/index.html",0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/form/metadata.xml",0,0,0,0,0,0,0,0,0,,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/form/tmpl/edit.php",0,0,0,0,0,0,0,0,0,,0,343,0,0,343,11,0,0,11,321,0,321,11,0,0,11,256,90,0,0,0,90,0,90,9,9,9,1,9,9,1,0.03,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/form/tmpl/edit.xml",0,0,0,0,0,0,0,0,0,,0,29,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/form/tmpl/index.html",0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/form/view.html.php",7,7,8,2,57,8,46,3,1,,2,147,0,0,147,23,0,0,23,101,0,101,23,0,0,23,1,63,7,0,7,56,0,56,1,1,1,1,7,7,1,0.23,14,14,16,4
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_content/views/index.html",0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_finder/controller.php",2,2,4,1,25,5,17,3,1,,1,59,0,0,59,8,0,0,8,23,0,23,28,0,0,28,1,13,2,0,2,11,0,11,1,1,1,1,2,2,1,1.22,2,2,4,1
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_finder/controllers/index.html",0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_finder/controllers/suggestions.json.php",3,3,3,1,25,4,17,4,1,,1,56,0,0,56,6,0,0,6,22,0,22,28,0,0,28,1,13,2,0,2,11,0,11,1,1,1,1,3,3,1,1.27,3,3,3,1
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_finder/finder.php",0,0,0,0,0,0,0,0,0,,0,16,0,0,16,3,0,0,3,6,0,6,7,0,0,7,1,5,0,0,0,5,0,5,1,1,1,1,1,1,0,1.17,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_finder/helpers/html/filter.php",14,14,16,7,147,22,106,19,1,,3,497,0,0,497,71,0,0,71,325,0,325,101,0,0,101,1,192,4,0,4,188,0,188,1,1,1,1,21,21,4,0.31,44,44,48,22
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_finder/helpers/html/index.html",0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_finder/helpers/html/query.php",11,11,14,3,61,8,44,9,1,,2,162,0,0,162,19,0,0,19,93,0,93,50,0,0,50,1,46,3,0,3,43,0,43,1,1,1,1,15,15,4,0.54,23,23,29,6
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_finder/helpers/index.html",0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_finder/helpers/route.php",6,6,8,3,36,5,25,5,1,,3,161,0,0,161,20,0,0,20,82,0,82,59,0,0,59,1,45,5,0,5,40,0,40,1,1,1,1,10,10,2,0.72,18,18,24,10
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_finder/index.html",0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_finder/models/index.html",0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_finder/models/search.php",8,8,9,3,87,13,50,23,1,,12,1237,0,0,1237,179,0,0,179,619,0,619,439,0,0,439,1,373,18,0,18,355,0,355,1,1,1,1,29,29,4,0.71,105,102,115,42
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_finder/models/suggestions.php",1,1,1,1,17,2,11,3,1,,4,140,0,0,140,18,0,0,18,53,0,53,69,0,0,69,1,34,6,0,6,28,0,28,1,1,1,1,2,2,1,1.30,5,5,5,4
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_finder/router.php",5,5,8,2,40,5,22,12,0,,2,110,0,0,110,14,0,0,14,47,0,47,49,0,0,49,1,26,3,0,3,23,0,23,1,1,1,1,8,8,2,1.04,10,10,16,4
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_finder/views/index.html",0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_finder/views/search/index.html",0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_finder/views/search/metadata.xml",0,0,0,0,0,0,0,0,0,,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_finder/views/search/tmpl/default.php",0,0,0,0,0,0,0,0,0,,0,41,0,0,41,5,0,0,5,28,0,28,8,0,0,8,12,13,0,0,0,13,0,13,5,5,5,1,5,5,2,0.29,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_finder/views/search/tmpl/default.xml",0,0,0,0,0,0,0,0,0,,0,181,0,0,0,1,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_finder/views/search/tmpl/default_form.php",0,0,0,0,0,0,0,0,0,,0,111,0,0,111,11,0,0,11,90,0,90,10,0,0,10,144,21,0,0,0,21,0,21,9,9,11,1,9,9,2,0.11,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_finder/views/search/tmpl/default_result.php",0,0,0,0,0,0,0,0,0,,0,37,0,0,37,5,0,0,5,22,0,22,10,0,0,10,8,15,0,0,0,15,0,15,5,5,8,1,5,5,1,0.45,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_finder/views/search/tmpl/default_results.php",0,0,0,0,0,0,0,0,0,,0,92,0,0,92,8,0,0,8,69,0,69,15,0,0,15,32,28,0,0,0,28,0,28,9,9,15,1,9,9,2,0.22,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_finder/views/search/tmpl/index.html",0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_finder/views/search/view.feed.php",9,9,9,1,74,12,49,13,1,,1,104,0,0,104,14,0,0,14,54,0,54,36,0,0,36,1,33,2,0,2,31,0,31,1,1,1,1,9,9,2,0.67,9,9,9,1
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_finder/views/search/view.html.php",6,6,6,1,47,7,33,6,1,,4,256,0,0,256,39,0,0,39,144,0,144,73,0,0,73,1,96,9,0,9,87,0,87,1,1,1,1,12,12,2,0.51,27,27,27,4
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_finder/views/search/view.opensearch.php",2,2,2,1,24,4,18,2,1,,1,54,0,0,54,6,0,0,6,23,0,23,25,0,0,25,1,16,2,0,2,14,0,14,1,1,1,1,2,2,1,1.09,2,2,2,1
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_mailto/controller.php",5,5,7,3,57,8,40,9,1,,2,147,0,0,147,20,0,0,20,85,0,85,42,0,0,42,1,51,3,0,3,48,0,48,1,1,1,1,10,10,3,0.49,11,11,15,6
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_mailto/helpers/index.html",0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_mailto/helpers/mailto.php",2,2,2,1,15,0,15,0,1,,3,84,0,0,84,4,0,0,4,51,0,51,29,0,0,29,1,32,5,0,5,27,0,27,1,1,1,1,4,4,3,0.57,8,8,8,3
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_mailto/index.html",0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_mailto/mailto.php",0,0,0,0,0,0,0,0,0,,0,19,0,0,19,4,0,0,4,7,0,7,8,0,0,8,1,6,0,0,0,6,0,6,1,1,1,1,1,1,0,1.14,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_mailto/mailto.xml",0,0,0,0,0,0,0,0,0,,0,32,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_mailto/views/index.html",0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_mailto/views/mailto/index.html",0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/components/com_mailto/views/mailto/metadata.xml",0,0,0,0,0,0,0,0,0,,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0
